id,effectiveTime,active,moduleId,conceptId,languageCode,typeId,term,caseSignificanceId,last_updated
129011,20020131,1,900000000000207008,126841009,en,900000000000013009,Neoplasm of hepatic flexure of colon,900000000000020002,2025-11-24 11:08:13
129011,20170731,1,900000000000207008,126841009,en,900000000000013009,Neoplasm of hepatic flexure of colon,900000000000448009,2025-11-24 11:08:13
130018,20020131,1,900000000000207008,126842002,en,900000000000013009,Neoplasm of transverse colon,900000000000020002,2025-11-24 11:08:13
130018,20170731,1,900000000000207008,126842002,en,900000000000013009,Neoplasm of transverse colon,900000000000448009,2025-11-24 11:08:13
131019,20020131,1,900000000000207008,126843007,en,900000000000013009,Neoplasm of splenic flexure of colon,900000000000020002,2025-11-24 11:08:13
131019,20170731,1,900000000000207008,126843007,en,900000000000013009,Neoplasm of splenic flexure of colon,900000000000448009,2025-11-24 11:08:13
132014,20020131,1,900000000000207008,126844001,en,900000000000013009,Neoplasm of descending colon,900000000000020002,2025-11-24 11:08:13
132014,20170731,1,900000000000207008,126844001,en,900000000000013009,Neoplasm of descending colon,900000000000448009,2025-11-24 11:08:13
133016,20020131,1,900000000000207008,126845000,en,900000000000013009,Neoplasm of sigmoid colon,900000000000020002,2025-11-24 11:08:13
133016,20170731,1,900000000000207008,126845000,en,900000000000013009,Neoplasm of sigmoid colon,900000000000448009,2025-11-24 11:08:13
134010,20020131,1,900000000000207008,126846004,en,900000000000013009,Neoplasm of appendix,900000000000020002,2025-11-24 11:08:13
134010,20170731,1,900000000000207008,126846004,en,900000000000013009,Neoplasm of appendix,900000000000448009,2025-11-24 11:08:13
135011,20020131,1,900000000000207008,126847008,en,900000000000013009,Neoplasm of rectum,900000000000020002,2025-11-24 11:08:13
135011,20170731,1,900000000000207008,126847008,en,900000000000013009,Neoplasm of rectum,900000000000448009,2025-11-24 11:08:13
136012,20020131,1,900000000000207008,126848003,en,900000000000013009,Neoplasm of rectosigmoid junction,900000000000020002,2025-11-24 11:08:13
136012,20170731,1,900000000000207008,126848003,en,900000000000013009,Neoplasm of rectosigmoid junction,900000000000448009,2025-11-24 11:08:13
137015,20020131,1,900000000000207008,126849006,en,900000000000013009,Neoplasm of anus,900000000000020002,2025-11-24 11:08:13
137015,20170731,1,900000000000207008,126849006,en,900000000000013009,Neoplasm of anus,900000000000448009,2025-11-24 11:08:13
138013,20020131,1,900000000000207008,126850006,en,900000000000013009,Neoplasm of anal canal,900000000000020002,2025-11-24 11:08:13
138013,20170731,1,900000000000207008,126850006,en,900000000000013009,Neoplasm of anal canal,900000000000448009,2025-11-24 11:08:13
139017,20020131,1,900000000000207008,126851005,en,900000000000013009,Neoplasm of liver,900000000000020002,2025-11-24 11:08:13
139017,20170731,1,900000000000207008,126851005,en,900000000000013009,Neoplasm of liver,900000000000448009,2025-11-24 11:08:13
140015,20020131,1,900000000000207008,126852003,en,900000000000013009,Neoplasm of intrahepatic bile ducts,900000000000020002,2025-11-24 11:08:13
140015,20170731,1,900000000000207008,126852003,en,900000000000013009,Neoplasm of intrahepatic bile ducts,900000000000448009,2025-11-24 11:08:13
141016,20020131,1,900000000000207008,126853008,en,900000000000013009,Neoplasm of biliary tract,900000000000020002,2025-11-24 11:08:13
141016,20170731,1,900000000000207008,126853008,en,900000000000013009,Neoplasm of biliary tract,900000000000448009,2025-11-24 11:08:13
142011,20020131,1,900000000000207008,126854002,en,900000000000013009,Neoplasm of gallbladder,900000000000020002,2025-11-24 11:08:13
142011,20170731,1,900000000000207008,126854002,en,900000000000013009,Neoplasm of gallbladder,900000000000448009,2025-11-24 11:08:13
143018,20020131,1,900000000000207008,126855001,en,900000000000013009,Neoplasm of extrahepatic bile ducts,900000000000020002,2025-11-24 11:08:13
143018,20170731,1,900000000000207008,126855001,en,900000000000013009,Neoplasm of extrahepatic bile ducts,900000000000448009,2025-11-24 11:08:13
144012,20020131,1,900000000000207008,126856000,en,900000000000013009,Neoplasm of cystic duct,900000000000020002,2025-11-24 11:08:13
144012,20170731,1,900000000000207008,126856000,en,900000000000013009,Neoplasm of cystic duct,900000000000448009,2025-11-24 11:08:13
145013,20020131,1,900000000000207008,126857009,en,900000000000013009,Neoplasm of common bile duct,900000000000020002,2025-11-24 11:08:13
145013,20170731,1,900000000000207008,126857009,en,900000000000013009,Neoplasm of common bile duct,900000000000448009,2025-11-24 11:08:13
146014,20020131,1,900000000000207008,126858004,en,900000000000013009,Neoplasm of ampulla of Vater,900000000000020002,2025-11-24 11:08:13
147017,20020131,1,900000000000207008,126859007,en,900000000000013009,Neoplasm of pancreas,900000000000020002,2025-11-24 11:08:13
147017,20170731,1,900000000000207008,126859007,en,900000000000013009,Neoplasm of pancreas,900000000000448009,2025-11-24 11:08:13
148010,20020131,1,900000000000207008,126860002,en,900000000000013009,Neoplasm of head of pancreas,900000000000020002,2025-11-24 11:08:13
148010,20170731,1,900000000000207008,126860002,en,900000000000013009,Neoplasm of head of pancreas,900000000000448009,2025-11-24 11:08:13
149019,20020131,1,900000000000207008,126861003,en,900000000000013009,Neoplasm of body of pancreas,900000000000020002,2025-11-24 11:08:13
149019,20170731,1,900000000000207008,126861003,en,900000000000013009,Neoplasm of body of pancreas,900000000000448009,2025-11-24 11:08:13
150019,20020131,1,900000000000207008,126862005,en,900000000000013009,Neoplasm of tail of pancreas,900000000000020002,2025-11-24 11:08:13
150019,20170731,1,900000000000207008,126862005,en,900000000000013009,Neoplasm of tail of pancreas,900000000000448009,2025-11-24 11:08:13
151015,20020131,1,900000000000207008,126863000,en,900000000000013009,Neoplasm of pancreatic duct,900000000000020002,2025-11-24 11:08:13
151015,20170731,1,900000000000207008,126863000,en,900000000000013009,Neoplasm of pancreatic duct,900000000000448009,2025-11-24 11:08:13
152010,20020131,1,900000000000207008,126864006,en,900000000000013009,Neoplasm of islets of Langerhans,900000000000020002,2025-11-24 11:08:13
153017,20020131,1,900000000000207008,126865007,en,900000000000013009,Neoplasm of the peritoneum,900000000000020002,2025-11-24 11:08:13
153017,20170731,1,900000000000207008,126865007,en,900000000000013009,Neoplasm of the peritoneum,900000000000448009,2025-11-24 11:08:13
154011,20020131,1,900000000000207008,126866008,en,900000000000013009,Neoplasm of parietal peritoneum,900000000000020002,2025-11-24 11:08:13
154011,20170731,1,900000000000207008,126866008,en,900000000000013009,Neoplasm of parietal peritoneum,900000000000448009,2025-11-24 11:08:13
155012,20020131,1,900000000000207008,126867004,en,900000000000013009,Neoplasm of pelvic peritoneum,900000000000020002,2025-11-24 11:08:13
155012,20170731,1,900000000000207008,126867004,en,900000000000013009,Neoplasm of pelvic peritoneum,900000000000448009,2025-11-24 11:08:13
156013,20020131,1,900000000000207008,126868009,en,900000000000013009,Neoplasm of rectouterine pouch,900000000000020002,2025-11-24 11:08:13
156013,20170731,1,900000000000207008,126868009,en,900000000000013009,Neoplasm of rectouterine pouch,900000000000448009,2025-11-24 11:08:13
157016,20020131,1,900000000000207008,126869001,en,900000000000013009,Neoplasm of the mesentery,900000000000020002,2025-11-24 11:08:13
157016,20070731,0,900000000000207008,126869001,en,900000000000013009,Neoplasm of the mesentery,900000000000020002,2025-11-24 11:08:13
158014,20020131,1,900000000000207008,126870000,en,900000000000013009,Neoplasm of the mesocolon,900000000000020002,2025-11-24 11:08:13
158014,20170731,1,900000000000207008,126870000,en,900000000000013009,Neoplasm of the mesocolon,900000000000448009,2025-11-24 11:08:13
159018,20020131,1,900000000000207008,126871001,en,900000000000013009,Neoplasm of the omentum,900000000000020002,2025-11-24 11:08:13
159018,20170731,1,900000000000207008,126871001,en,900000000000013009,Neoplasm of the omentum,900000000000448009,2025-11-24 11:08:13
160011,20020131,1,900000000000207008,126872008,en,900000000000013009,Neoplasm of the retroperitoneum,900000000000020002,2025-11-24 11:08:13
160011,20170731,1,900000000000207008,126872008,en,900000000000013009,Neoplasm of the retroperitoneum,900000000000448009,2025-11-24 11:08:13
161010,20020131,1,900000000000207008,126873003,en,900000000000013009,Neoplasm of periadrenal tissue,900000000000020002,2025-11-24 11:08:13
161010,20170731,1,900000000000207008,126873003,en,900000000000013009,Neoplasm of periadrenal tissue,900000000000448009,2025-11-24 11:08:13
162015,20020131,1,900000000000207008,126874009,en,900000000000013009,Neoplasm of perirenal tissue,900000000000020002,2025-11-24 11:08:13
162015,20170731,1,900000000000207008,126874009,en,900000000000013009,Neoplasm of perirenal tissue,900000000000448009,2025-11-24 11:08:13
163013,20020131,1,900000000000207008,126875005,en,900000000000013009,Neoplasm of retrocecal tissue,900000000000020002,2025-11-24 11:08:13
163013,20170731,1,900000000000207008,126875005,en,900000000000013009,Neoplasm of retrocecal tissue,900000000000448009,2025-11-24 11:08:13
164019,20020131,1,900000000000207008,126876006,en,900000000000013009,Neoplasm of mesothelial tissue of peritoneum,900000000000020002,2025-11-24 11:08:13
164019,20170731,1,900000000000207008,126876006,en,900000000000013009,Neoplasm of mesothelial tissue of peritoneum,900000000000448009,2025-11-24 11:08:13
165018,20020131,1,900000000000207008,126877002,en,900000000000013009,Disorder of glucose metabolism,900000000000020002,2025-11-24 11:08:13
165018,20170731,1,900000000000207008,126877002,en,900000000000013009,Disorder of glucose metabolism,900000000000448009,2025-11-24 11:08:13
166017,20020131,1,900000000000207008,126878007,en,900000000000013009,Persistent preputial frenulum,900000000000020002,2025-11-24 11:08:13
166017,20170731,1,900000000000207008,126878007,en,900000000000013009,Persistent preputial frenulum,900000000000448009,2025-11-24 11:08:13
167014,20020131,1,900000000000207008,126879004,en,900000000000013009,Neoplasm of urinary system,900000000000020002,2025-11-24 11:08:13
167014,20170731,1,900000000000207008,126879004,en,900000000000013009,Neoplasm of urinary system,900000000000448009,2025-11-24 11:08:13
168016,20020131,1,900000000000207008,126880001,en,900000000000013009,Neoplasm of kidney,900000000000020002,2025-11-24 11:08:13
168016,20170731,1,900000000000207008,126880001,en,900000000000013009,Neoplasm of kidney,900000000000448009,2025-11-24 11:08:13
169012,20020131,1,900000000000207008,126881002,en,900000000000013009,Neoplasm of renal pelvis,900000000000020002,2025-11-24 11:08:13
169012,20170731,1,900000000000207008,126881002,en,900000000000013009,Neoplasm of renal pelvis,900000000000448009,2025-11-24 11:08:13
170013,20020131,1,900000000000207008,126882009,en,900000000000013009,Neoplasm of ureter,900000000000020002,2025-11-24 11:08:13
170013,20170731,1,900000000000207008,126882009,en,900000000000013009,Neoplasm of ureter,900000000000448009,2025-11-24 11:08:13
171012,20020131,1,900000000000207008,126883004,en,900000000000013009,Neoplasm of urethra,900000000000020002,2025-11-24 11:08:13
171012,20170731,1,900000000000207008,126883004,en,900000000000013009,Neoplasm of urethra,900000000000448009,2025-11-24 11:08:13
172017,20020131,1,900000000000207008,126884005,en,900000000000013009,Neoplasm of paraurethral glands,900000000000020002,2025-11-24 11:08:13
172017,20170731,1,900000000000207008,126884005,en,900000000000013009,Neoplasm of paraurethral glands,900000000000448009,2025-11-24 11:08:13
173010,20020131,1,900000000000207008,126885006,en,900000000000013009,Neoplasm of bladder,900000000000020002,2025-11-24 11:08:13
173010,20170731,1,900000000000207008,126885006,en,900000000000013009,Neoplasm of bladder,900000000000448009,2025-11-24 11:08:13
174016,20020131,1,900000000000207008,126886007,en,900000000000013009,Neoplasm of trigone of urinary bladder,900000000000020002,2025-11-24 11:08:13
174016,20170731,1,900000000000207008,126886007,en,900000000000013009,Neoplasm of trigone of urinary bladder,900000000000448009,2025-11-24 11:08:13
175015,20020131,1,900000000000207008,126887003,en,900000000000013009,Neoplasm of apex of urinary bladder,900000000000020002,2025-11-24 11:08:13
175015,20170731,1,900000000000207008,126887003,en,900000000000013009,Neoplasm of apex of urinary bladder,900000000000448009,2025-11-24 11:08:13
176019,20020131,1,900000000000207008,126888008,en,900000000000013009,Neoplasm of lateral wall of urinary bladder,900000000000020002,2025-11-24 11:08:13
176019,20170731,1,900000000000207008,126888008,en,900000000000013009,Neoplasm of lateral wall of urinary bladder,900000000000448009,2025-11-24 11:08:13
177011,20020131,1,900000000000207008,126889000,en,900000000000013009,Neoplasm of anterior wall of urinary bladder,900000000000020002,2025-11-24 11:08:13
177011,20170731,1,900000000000207008,126889000,en,900000000000013009,Neoplasm of anterior wall of urinary bladder,900000000000448009,2025-11-24 11:08:13
178018,20020131,1,900000000000207008,126890009,en,900000000000013009,Neoplasm of posterior wall of urinary bladder,900000000000020002,2025-11-24 11:08:13
178018,20170731,1,900000000000207008,126890009,en,900000000000013009,Neoplasm of posterior wall of urinary bladder,900000000000448009,2025-11-24 11:08:13
179014,20020131,1,900000000000207008,126891008,en,900000000000013009,Neoplasm of urinary bladder neck,900000000000020002,2025-11-24 11:08:13
179014,20170731,1,900000000000207008,126891008,en,900000000000013009,Neoplasm of urinary bladder neck,900000000000448009,2025-11-24 11:08:13
180012,20020131,1,900000000000207008,126892001,en,900000000000013009,Neoplasm of ureteric orifice of urinary bladder,900000000000020002,2025-11-24 11:08:13
180012,20170731,1,900000000000207008,126892001,en,900000000000013009,Neoplasm of ureteric orifice of urinary bladder,900000000000448009,2025-11-24 11:08:13
181011,20020131,1,900000000000207008,126893006,en,900000000000013009,Neoplasm of urachus,900000000000020002,2025-11-24 11:08:13
181011,20170731,1,900000000000207008,126893006,en,900000000000013009,Neoplasm of urachus,900000000000448009,2025-11-24 11:08:13
183014,20020131,1,900000000000207008,126895004,en,900000000000013009,Neoplasm of male genital organ,900000000000020002,2025-11-24 11:08:13
183014,20170731,1,900000000000207008,126895004,en,900000000000013009,Neoplasm of male genital organ,900000000000448009,2025-11-24 11:08:13
184015,20020131,1,900000000000207008,126896003,en,900000000000013009,Neoplasm of penis,900000000000020002,2025-11-24 11:08:13
184015,20170731,1,900000000000207008,126896003,en,900000000000013009,Neoplasm of penis,900000000000448009,2025-11-24 11:08:13
185019,20020131,1,900000000000207008,126897007,en,900000000000013009,Neoplasm of prepuce,900000000000020002,2025-11-24 11:08:13
185019,20170731,1,900000000000207008,126897007,en,900000000000013009,Neoplasm of prepuce,900000000000448009,2025-11-24 11:08:13
186018,20020131,1,900000000000207008,126898002,en,900000000000013009,Neoplasm of glans penis,900000000000020002,2025-11-24 11:08:13
186018,20170731,1,900000000000207008,126898002,en,900000000000013009,Neoplasm of glans penis,900000000000448009,2025-11-24 11:08:13
187010,20020131,1,900000000000207008,126899005,en,900000000000013009,Neoplasm of body of penis,900000000000020002,2025-11-24 11:08:13
187010,20170731,1,900000000000207008,126899005,en,900000000000013009,Neoplasm of body of penis,900000000000448009,2025-11-24 11:08:13
188017,20020131,1,900000000000207008,126900000,en,900000000000013009,Neoplasm of testis,900000000000020002,2025-11-24 11:08:13
188017,20170731,1,900000000000207008,126900000,en,900000000000013009,Neoplasm of testis,900000000000448009,2025-11-24 11:08:13
189013,20020131,1,900000000000207008,126901001,en,900000000000013009,Neoplasm of undescended testis,900000000000020002,2025-11-24 11:08:13
189013,20170731,1,900000000000207008,126901001,en,900000000000013009,Neoplasm of undescended testis,900000000000448009,2025-11-24 11:08:13
190016,20020131,1,900000000000207008,126902008,en,900000000000013009,Neoplasm of epididymis,900000000000020002,2025-11-24 11:08:13
190016,20170731,1,900000000000207008,126902008,en,900000000000013009,Neoplasm of epididymis,900000000000448009,2025-11-24 11:08:13
191017,20020131,1,900000000000207008,126903003,en,900000000000013009,Neoplasm of vas deferens,900000000000020002,2025-11-24 11:08:13
191017,20170731,1,900000000000207008,126903003,en,900000000000013009,Neoplasm of vas deferens,900000000000448009,2025-11-24 11:08:13
192012,20020131,1,900000000000207008,126904009,en,900000000000013009,Neoplasm of spermatic cord,900000000000020002,2025-11-24 11:08:13
192012,20170731,1,900000000000207008,126904009,en,900000000000013009,Neoplasm of spermatic cord,900000000000448009,2025-11-24 11:08:13
193019,20020131,1,900000000000207008,126905005,en,900000000000013009,Neoplasm of scrotum,900000000000020002,2025-11-24 11:08:13
193019,20170731,1,900000000000207008,126905005,en,900000000000013009,Neoplasm of scrotum,900000000000448009,2025-11-24 11:08:13
194013,20020131,1,900000000000207008,126906006,en,900000000000013009,Neoplasm of prostate,900000000000020002,2025-11-24 11:08:13
194013,20170731,1,900000000000207008,126906006,en,900000000000013009,Neoplasm of prostate,900000000000448009,2025-11-24 11:08:13
195014,20020131,1,900000000000207008,126907002,en,900000000000013009,Neoplasm of female genital organ,900000000000020002,2025-11-24 11:08:13
195014,20170731,1,900000000000207008,126907002,en,900000000000013009,Neoplasm of female genital organ,900000000000448009,2025-11-24 11:08:13
196010,20020131,1,900000000000207008,126908007,en,900000000000013009,Neoplasm of uterus,900000000000020002,2025-11-24 11:08:13
196010,20170731,1,900000000000207008,126908007,en,900000000000013009,Neoplasm of uterus,900000000000448009,2025-11-24 11:08:13
197018,20020131,1,900000000000207008,126909004,en,900000000000013009,Neoplasm of body of uterus,900000000000020002,2025-11-24 11:08:13
197018,20170731,1,900000000000207008,126909004,en,900000000000013009,Neoplasm of body of uterus,900000000000448009,2025-11-24 11:08:13
198011,20020131,1,900000000000207008,126910009,en,900000000000013009,Neoplasm of myometrium,900000000000020002,2025-11-24 11:08:13
198011,20170731,1,900000000000207008,126910009,en,900000000000013009,Neoplasm of myometrium,900000000000448009,2025-11-24 11:08:13
199015,20020131,1,900000000000207008,126911008,en,900000000000013009,Neoplasm of isthmus of uterus,900000000000020002,2025-11-24 11:08:13
199015,20170731,1,900000000000207008,126911008,en,900000000000013009,Neoplasm of isthmus of uterus,900000000000448009,2025-11-24 11:08:13
200017,20020131,1,900000000000207008,126912001,en,900000000000013009,Neoplasm of endocervix,900000000000020002,2025-11-24 11:08:13
200017,20170731,1,900000000000207008,126912001,en,900000000000013009,Neoplasm of endocervix,900000000000448009,2025-11-24 11:08:13
201018,20020131,1,900000000000207008,126913006,en,900000000000013009,Neoplasm of exocervix,900000000000020002,2025-11-24 11:08:13
201018,20170731,1,900000000000207008,126913006,en,900000000000013009,Neoplasm of exocervix,900000000000448009,2025-11-24 11:08:13
202013,20020131,1,900000000000207008,126914000,en,900000000000013009,Neoplasm of fundus uteri,900000000000020002,2025-11-24 11:08:13
202013,20170731,1,900000000000207008,126914000,en,900000000000013009,Neoplasm of fundus uteri,900000000000448009,2025-11-24 11:08:13
203015,20020131,1,900000000000207008,126915004,en,900000000000013009,Neoplasm of uterine adnexa,900000000000020002,2025-11-24 11:08:13
203015,20170731,1,900000000000207008,126915004,en,900000000000013009,Neoplasm of uterine adnexa,900000000000448009,2025-11-24 11:08:13
204014,20020131,1,900000000000207008,126916003,en,900000000000013009,Neoplasm of fallopian tube,900000000000020002,2025-11-24 11:08:13
204014,20170731,1,900000000000207008,126916003,en,900000000000013009,Neoplasm of fallopian tube,900000000000448009,2025-11-24 11:08:13
205010,20020131,1,900000000000207008,126917007,en,900000000000013009,Neoplasm of broad ligament,900000000000020002,2025-11-24 11:08:13
205010,20170731,1,900000000000207008,126917007,en,900000000000013009,Neoplasm of broad ligament,900000000000448009,2025-11-24 11:08:13
206011,20020131,1,900000000000207008,126918002,en,900000000000013009,Neoplasm of parametrium,900000000000020002,2025-11-24 11:08:13
206011,20170731,1,900000000000207008,126918002,en,900000000000013009,Neoplasm of parametrium,900000000000448009,2025-11-24 11:08:13
207019,20020131,1,900000000000207008,126919005,en,900000000000013009,Neoplasm of round ligament of uterus,900000000000020002,2025-11-24 11:08:13
207019,20170731,1,900000000000207008,126919005,en,900000000000013009,Neoplasm of round ligament of uterus,900000000000448009,2025-11-24 11:08:13
208012,20020131,1,900000000000207008,126920004,en,900000000000013009,Neoplasm of placenta,900000000000020002,2025-11-24 11:08:13
208012,20170731,1,900000000000207008,126920004,en,900000000000013009,Neoplasm of placenta,900000000000448009,2025-11-24 11:08:13
209016,20020131,1,900000000000207008,126921000,en,900000000000013009,Neoplasm of vagina,900000000000020002,2025-11-24 11:08:13
209016,20170731,1,900000000000207008,126921000,en,900000000000013009,Neoplasm of vagina,900000000000448009,2025-11-24 11:08:13
210014,20020131,1,900000000000207008,126922007,en,900000000000013009,Neoplasm of vulva,900000000000020002,2025-11-24 11:08:13
210014,20170731,1,900000000000207008,126922007,en,900000000000013009,Neoplasm of vulva,900000000000448009,2025-11-24 11:08:13
211013,20020131,1,900000000000207008,126923002,en,900000000000013009,Neoplasm of labia majora,900000000000020002,2025-11-24 11:08:13
211013,20170731,1,900000000000207008,126923002,en,900000000000013009,Neoplasm of labia majora,900000000000448009,2025-11-24 11:08:13
212018,20020131,1,900000000000207008,126924008,en,900000000000013009,Neoplasm of labia minora,900000000000020002,2025-11-24 11:08:13
212018,20170731,1,900000000000207008,126924008,en,900000000000013009,Neoplasm of labia minora,900000000000448009,2025-11-24 11:08:13
213011,20020131,1,900000000000207008,126925009,en,900000000000013009,Neoplasm of clitoris,900000000000020002,2025-11-24 11:08:13
213011,20170731,1,900000000000207008,126925009,en,900000000000013009,Neoplasm of clitoris,900000000000448009,2025-11-24 11:08:13
214017,20020131,1,900000000000207008,126926005,en,900000000000013009,Neoplasm of breast,900000000000020002,2025-11-24 11:08:13
214017,20170731,1,900000000000207008,126926005,en,900000000000013009,Neoplasm of breast,900000000000448009,2025-11-24 11:08:13
215016,20020131,1,900000000000207008,126927001,en,900000000000013009,Neoplasm of female breast,900000000000020002,2025-11-24 11:08:13
215016,20170731,1,900000000000207008,126927001,en,900000000000013009,Neoplasm of female breast,900000000000448009,2025-11-24 11:08:13
216015,20020131,1,900000000000207008,126928006,en,900000000000013009,Neoplasm of nipple of female breast,900000000000020002,2025-11-24 11:08:13
216015,20170731,1,900000000000207008,126928006,en,900000000000013009,Neoplasm of nipple of female breast,900000000000448009,2025-11-24 11:08:13
217012,20020131,1,900000000000207008,126929003,en,900000000000013009,Neoplasm of areola of female breast,900000000000020002,2025-11-24 11:08:13
217012,20170731,1,900000000000207008,126929003,en,900000000000013009,Neoplasm of areola of female breast,900000000000448009,2025-11-24 11:08:13
218019,20020131,1,900000000000207008,126930008,en,900000000000013009,Neoplasm of central portion of female breast,900000000000020002,2025-11-24 11:08:13
218019,20170731,1,900000000000207008,126930008,en,900000000000013009,Neoplasm of central portion of female breast,900000000000448009,2025-11-24 11:08:13
219010,20020131,1,900000000000207008,126931007,en,900000000000013009,Neoplasm of upper inner quadrant of female breast,900000000000020002,2025-11-24 11:08:13
219010,20170731,1,900000000000207008,126931007,en,900000000000013009,Neoplasm of upper inner quadrant of female breast,900000000000448009,2025-11-24 11:08:13
220016,20020131,1,900000000000207008,126932000,en,900000000000013009,Neoplasm of lower inner quadrant of female breast,900000000000020002,2025-11-24 11:08:13
220016,20170731,1,900000000000207008,126932000,en,900000000000013009,Neoplasm of lower inner quadrant of female breast,900000000000448009,2025-11-24 11:08:13
221017,20020131,1,900000000000207008,126933005,en,900000000000013009,Neoplasm of upper outer quadrant of female breast,900000000000020002,2025-11-24 11:08:13
221017,20170731,1,900000000000207008,126933005,en,900000000000013009,Neoplasm of upper outer quadrant of female breast,900000000000448009,2025-11-24 11:08:13
222012,20020131,1,900000000000207008,126934004,en,900000000000013009,Neoplasm of lower outer quadrant of female breast,900000000000020002,2025-11-24 11:08:13
222012,20170731,1,900000000000207008,126934004,en,900000000000013009,Neoplasm of lower outer quadrant of female breast,900000000000448009,2025-11-24 11:08:13
223019,20020131,1,900000000000207008,126935003,en,900000000000013009,Neoplasm of axillary tail of female breast,900000000000020002,2025-11-24 11:08:13
223019,20170731,1,900000000000207008,126935003,en,900000000000013009,Neoplasm of axillary tail of female breast,900000000000448009,2025-11-24 11:08:13
224013,20020131,1,900000000000207008,126936002,en,900000000000013009,Neoplasm of ectopic female breast tissue,900000000000020002,2025-11-24 11:08:13
224013,20170731,1,900000000000207008,126936002,en,900000000000013009,Neoplasm of ectopic female breast tissue,900000000000448009,2025-11-24 11:08:13
225014,20020131,1,900000000000207008,126937006,en,900000000000013009,Neoplasm of male breast,900000000000020002,2025-11-24 11:08:13
225014,20170731,1,900000000000207008,126937006,en,900000000000013009,Neoplasm of male breast,900000000000448009,2025-11-24 11:08:13
226010,20020131,1,900000000000207008,126938001,en,900000000000013009,Neoplasm of nipple of male breast,900000000000020002,2025-11-24 11:08:13
226010,20170731,1,900000000000207008,126938001,en,900000000000013009,Neoplasm of nipple of male breast,900000000000448009,2025-11-24 11:08:13
227018,20020131,1,900000000000207008,126939009,en,900000000000013009,Neoplasm of areola of male breast,900000000000020002,2025-11-24 11:08:13
227018,20170731,1,900000000000207008,126939009,en,900000000000013009,Neoplasm of areola of male breast,900000000000448009,2025-11-24 11:08:13
228011,20020131,1,900000000000207008,126940006,en,900000000000013009,Neoplasm of ectopic male breast tissue,900000000000020002,2025-11-24 11:08:13
228011,20170731,1,900000000000207008,126940006,en,900000000000013009,Neoplasm of ectopic male breast tissue,900000000000448009,2025-11-24 11:08:13
229015,20020131,1,900000000000207008,126941005,en,900000000000013009,Subdural hemorrhage due to birth trauma,900000000000020002,2025-11-24 11:08:13
229015,20170731,1,900000000000207008,126941005,en,900000000000013009,Subdural hemorrhage due to birth trauma,900000000000448009,2025-11-24 11:08:13
231012,20020131,1,900000000000207008,126943008,en,900000000000013009,Separation anxiety,900000000000020002,2025-11-24 11:08:13
231012,20170731,1,900000000000207008,126943008,en,900000000000013009,Separation anxiety,900000000000448009,2025-11-24 11:08:13
232017,20020131,1,900000000000207008,126944002,en,900000000000013009,Hypoxic-ischemic brain injury,900000000000020002,2025-11-24 11:08:13
232017,20140731,0,900000000000207008,126944002,en,900000000000013009,Hypoxic-ischemic brain injury,900000000000020002,2025-11-24 11:08:13
233010,20020131,1,900000000000207008,126945001,en,900000000000013009,Perinatal anoxic-ischemic brain injury,900000000000020002,2025-11-24 11:08:13
233010,20170731,1,900000000000207008,126945001,en,900000000000013009,Perinatal anoxic-ischemic brain injury,900000000000448009,2025-11-24 11:08:13
234016,20020131,1,900000000000207008,126946000,en,900000000000013009,Excessive cerumen in ear canal,900000000000020002,2025-11-24 11:08:13
234016,20170731,1,900000000000207008,126946000,en,900000000000013009,Excessive cerumen in ear canal,900000000000448009,2025-11-24 11:08:13
235015,20020131,1,900000000000207008,126947009,en,900000000000013009,Cerebellopontine angle tumor,900000000000020002,2025-11-24 11:08:13
235015,20170731,1,900000000000207008,126947009,en,900000000000013009,Cerebellopontine angle tumor,900000000000448009,2025-11-24 11:08:13
236019,20020131,1,900000000000207008,126948004,en,900000000000013009,Cerebellopontine angle meningioma,900000000000020002,2025-11-24 11:08:13
236019,20170731,1,900000000000207008,126948004,en,900000000000013009,Cerebellopontine angle meningioma,900000000000448009,2025-11-24 11:08:13
237011,20020131,1,900000000000207008,126949007,en,900000000000013009,Acoustic neuroma,900000000000020002,2025-11-24 11:08:13
237011,20170731,1,900000000000207008,126949007,en,900000000000013009,Acoustic neuroma,900000000000448009,2025-11-24 11:08:13
238018,20020131,1,900000000000207008,126950007,en,900000000000013009,Neoplasm of nervous system,900000000000020002,2025-11-24 11:08:13
238018,20170731,1,900000000000207008,126950007,en,900000000000013009,Neoplasm of nervous system,900000000000448009,2025-11-24 11:08:13
239014,20020131,1,900000000000207008,126951006,en,900000000000013009,Neoplasm of central nervous system,900000000000020002,2025-11-24 11:08:13
239014,20170731,1,900000000000207008,126951006,en,900000000000013009,Neoplasm of central nervous system,900000000000448009,2025-11-24 11:08:13
240011,20020131,1,900000000000207008,126952004,en,900000000000013009,Neoplasm of brain,900000000000020002,2025-11-24 11:08:13
240011,20170731,1,900000000000207008,126952004,en,900000000000013009,Neoplasm of brain,900000000000448009,2025-11-24 11:08:13
241010,20020131,1,900000000000207008,126953009,en,900000000000013009,Neoplasm of cerebrum,900000000000020002,2025-11-24 11:08:13
241010,20170731,1,900000000000207008,126953009,en,900000000000013009,Neoplasm of cerebrum,900000000000448009,2025-11-24 11:08:13
242015,20020131,1,900000000000207008,126954003,en,900000000000013009,Neoplasm of frontal lobe,900000000000020002,2025-11-24 11:08:13
